index_right,Unnamed: 0,id,created_at,text,coordinates,place,user,long,lat,points
13341,1255059,344459685849616385,Tue Jun 11 14:22:43 +0000 2013,I'm at Istanbul Gaz Festivali http://t.co/FhJsMOFUfY,"{u'type': u'Point', u'coordinates': [28.98483538, 41.03590434]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': True, u'time_zone': None, u'id': 566659233, u'default_profile': False, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/924601693605695490/OT7H-cY5_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': True, u'entities': {u'description': {u'urls': []}}, u'followers_count': 369, u'protected': False, u'id_str': u'566659233', u'default_profile_image': False, u'listed_count': 0, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 3813, u'description': u'Ama yap\u0131lan i\u015fin sa\xe7mal\u0131\u011f\u0131 seyirci say\u0131s\u0131yla do\u011fru orant\u0131l\u0131d\u0131r.', u'friends_count': 417, u'profile_link_color': u'0084B4', u'profile_image_url': u'http://pbs.twimg.com/profile_images/924601693605695490/OT7H-cY5_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'2B3438', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/566659233/1412715986', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'Mutlu Can G\xfcl\xfcm', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 1415, u'screen_name': u'Dartanyels', u'url': None, u'created_at': u'Sun Apr 29 18:58:04 +0000 2012', u'contributors_enabled': False, u'location': u'', u'profile_sidebar_border_color': u'FFFFFF', u'translator_type': u'none', u'following': False}",28.98483538,41.03590434,POINT (28.98483538 41.03590434)
13347,1255574,344460819456720896,Tue Jun 11 14:27:13 +0000 2013,I'm at @MedinaTurgulDDB (istanbul) http://t.co/j19TkFRZoB,"{u'type': u'Point', u'coordinates': [28.96867312, 41.02993483]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 301733283, u'default_profile': False, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/445501772971651072/BxuxF6zu_normal.jpeg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': True, u'entities': {u'description': {u'urls': []}}, u'followers_count': 251, u'protected': False, u'id_str': u'301733283', u'default_profile_image': False, u'listed_count': 0, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 4523, u'description': u'Beykent University - Graphic Design', u'friends_count': 0, u'profile_link_color': u'0084B4', u'profile_image_url': u'http://pbs.twimg.com/profile_images/445501772971651072/BxuxF6zu_normal.jpeg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'C0DEED', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/301733283/1351101744', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'Cemal \u0130NAN', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 46, u'screen_name': u'Cemal_inan', u'url': None, u'created_at': u'Thu May 19 23:46:37 +0000 2011', u'contributors_enabled': False, u'location': u'\u0130STANBUL / ANTALYA', u'profile_sidebar_border_color': u'C0DEED', u'translator_type': u'none', u'following': False}",28.96867312,41.02993483,POINT (28.96867312 41.02993483)
13426,1265849,344481958203641856,Tue Jun 11 15:51:13 +0000 2013,I'm at #direngeziparki (Taksim) http://t.co/oHh0T7U8kP,"{u'type': u'Point', u'coordinates': [28.9865635, 41.03891693]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 369067045, u'default_profile': False, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/996143996316651520/1vbQ1zC0_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': False, u'entities': {u'description': {u'urls': []}}, u'followers_count': 154, u'protected': False, u'id_str': u'369067045', u'default_profile_image': False, u'listed_count': 0, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 3744, u'description': u'B\u0131y\u0131k b\xfck\xfcle b\xfck\xfcle kaytan \u0130nsan zikile zikile \u015feytan olur.', u'friends_count': 197, u'profile_link_color': u'0084B4', u'profile_image_url': u'http://pbs.twimg.com/profile_images/996143996316651520/1vbQ1zC0_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'C0DEED', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/369067045/1527722823', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'Herife bak', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 1707, u'screen_name': u'allrapsound', u'url': None, u'created_at': u'Tue Sep 06 18:16:39 +0000 2011', u'contributors_enabled': False, u'location': u'Bah\xe7elievler, \u0130stanbul', u'profile_sidebar_border_color': u'C0DEED', u'translator_type': u'regular', u'following': False}",28.986563500000003,41.03891693,POINT (28.9865635 41.03891693)
13441,1267655,344485926212366338,Tue Jun 11 16:06:59 +0000 2013,#SketchTime #istanbul protests continues-for now very contained to taksim square. Other areas of Istanbul ok http://t.co/llWEHzziKi,"{u'type': u'Point', u'coordinates': [28.987976, 41.033474]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 442640207, u'default_profile': False, u'verified': False, u'profile_text_color': u'3D1957', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/725911242695565312/pA7boDTK_normal.jpg', u'profile_sidebar_fill_color': u'7AC3EE', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/25dizlS2qf', u'indices': [0, 23], u'expanded_url': u'http://www.JessicaStockwell.com', u'display_url': u'JessicaStockwell.com'}]}, u'description': {u'urls': []}}, u'followers_count': 138, u'protected': False, u'id_str': u'442640207', u'default_profile_image': False, u'listed_count': 9, u'lang': u'en', u'utc_offset': None, u'statuses_count': 493, u'description': u'Author | Writer | Consultant', u'friends_count': 536, u'profile_link_color': u'DD2E44', u'profile_image_url': u'http://pbs.twimg.com/profile_images/725911242695565312/pA7boDTK_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'FC0522', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'jessica', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 12, u'screen_name': u'safetravelsafe', u'url': u'https://t.co/25dizlS2qf', u'created_at': u'Wed Dec 21 09:33:19 +0000 2011', u'contributors_enabled': False, u'location': u'ISTANBUL', u'profile_sidebar_border_color': u'FFFFFF', u'translator_type': u'none', u'following': False}",28.987976,41.033474,POINT (28.987976 41.033474)
13450,1268333,344487520681205761,Tue Jun 11 16:13:19 +0000 2013,Turkish protestors have reoccupied #Taksim Sq in Istanbul. Police have moved to the side. http://t.co/QrQ0NHKFAz,"{u'type': u'Point', u'coordinates': [28.987511, 41.039155]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 15407583, u'default_profile': False, u'verified': True, u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/763119638649704448/filUovNj_normal.jpg', u'profile_sidebar_fill_color': u'FFFFFF', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/cVzsXjiOUC', u'indices': [0, 23], u'expanded_url': u'https://www.instagram.com/cbcmiddleeast/', u'display_url': u'instagram.com/cbcmiddleeast/'}]}, u'description': {u'urls': []}}, u'followers_count': 13130, u'protected': False, u'id_str': u'15407583', u'default_profile_image': False, u'listed_count': 814, u'lang': u'en', u'utc_offset': None, u'statuses_count': 6752, u'description': u'CBC News Middle East bureau chief', u'friends_count': 603, u'profile_link_color': u'E81C4F', u'profile_image_url': u'http://pbs.twimg.com/profile_images/763119638649704448/filUovNj_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme9/bg.gif', u'profile_background_color': u'022330', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/15407583/1406818931', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme9/bg.gif', u'name': u'Derek Stoffel', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 60, u'screen_name': u'DerekStoffelCBC', u'url': u'https://t.co/cVzsXjiOUC', u'created_at': u'Sat Jul 12 20:22:25 +0000 2008', u'contributors_enabled': False, u'location': u'', u'profile_sidebar_border_color': u'FFFFFF', u'translator_type': u'none', u'following': False}",28.987510999999998,41.039155,POINT (28.987511 41.039155)
13458,1269421,344489993378615296,Tue Jun 11 16:23:09 +0000 2013,Turkish police puts on own act to step in Istanbul Gezi Park protests.: in order to make the protests to stop ... http://t.co/o4ySgei9rL,"{u'type': u'Point', u'coordinates': [28.9858443, 41.0370485]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 620685219, u'default_profile': False, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/378800000334823427/29fffb116c15703606f9f81a4b6362a5_normal.jpeg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': True, u'entities': {u'description': {u'urls': []}}, u'followers_count': 288, u'protected': False, u'id_str': u'620685219', u'default_profile_image': False, u'listed_count': 1, u'lang': u'es', u'utc_offset': None, u'statuses_count': 14942, u'description': u'Miembros De L\u03c3s Mu\u0438di\u03b1\u2113\u0454s : @Wey_ventura @elchinobelok @Weo_JuniiOr  @_PrettyGene @Luisitohooka @CarliiT0s27 @lachinabelok', u'friends_count': 259, u'profile_link_color': u'C70DE3', u'profile_image_url': u'http://pbs.twimg.com/profile_images/378800000334823427/29fffb116c15703606f9f81a4b6362a5_normal.jpeg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'E625E6', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/620685219/1377099528', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'L\u03c3s Mu\u0438di\u03b1\u2113\u0454s', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 110, u'screen_name': u'Los_Mundiales', u'url': None, u'created_at': u'Thu Jun 28 03:40:44 +0000 2012', u'contributors_enabled': False, u'location': u'', u'profile_sidebar_border_color': u'FFFFFF', u'translator_type': u'none', u'following': False}",28.985844300000004,41.0370485,POINT (28.9858443 41.0370485)
13459,1269435,344490014861844480,Tue Jun 11 16:23:14 +0000 2013,Turkish police puts on own act to step in Istanbul Gezi Park protests.: in order to make the protests to stop ... http://t.co/MuOs7hDsFi,"{u'type': u'Point', u'coordinates': [28.9858443, 41.0370485]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 1201285297, u'default_profile': False, u'verified': False, u'profile_text_color': u'3C3940', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/746157493731090432/wnI7gQjF_normal.jpg', u'profile_sidebar_fill_color': u'95E8EC', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/kKvWyMrl6W', u'indices': [0, 23], u'expanded_url': u'https://www.youtube.com/channel/UCx0_lBAPEvjrHEp1qbr3a-w', u'display_url': u'youtube.com/channel/UCx0_l\u2026'}]}, u'description': {u'urls': []}}, u'followers_count': 529, u'protected': False, u'id_str': u'1201285297', u'default_profile_image': False, u'listed_count': 0, u'lang': u'es', u'utc_offset': None, u'statuses_count': 9841, u'description': u'Instagram: FJMusicOficial\nSnapchat: FJMusicOficial', u'friends_count': 117, u'profile_link_color': u'89C9FA', u'profile_image_url': u'http://pbs.twimg.com/profile_images/746157493731090432/wnI7gQjF_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme4/bg.gif', u'profile_background_color': u'0099B9', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/1201285297/1433203360', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme4/bg.gif', u'name': u'IG: FJMusicOficial', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 104, u'screen_name': u'fjmusicoficial', u'url': u'https://t.co/kKvWyMrl6W', u'created_at': u'Wed Feb 20 14:42:31 +0000 2013', u'contributors_enabled': False, u'location': u'Suscribete Ami Canal De YouTub', u'profile_sidebar_border_color': u'000000', u'translator_type': u'regular', u'following': False}",28.985844300000004,41.0370485,POINT (28.9858443 41.0370485)
13474,1270499,344492644623343616,Tue Jun 11 16:33:41 +0000 2013,I'm at #direngeziparki (Taksim) w/ 5 others http://t.co/Q0D2YBa5e0,"{u'type': u'Point', u'coordinates': [28.98666013, 41.03952826]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 33205700, u'default_profile': False, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/989807650366984192/jiIdu4D0_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/tU8pcE0wMV', u'indices': [0, 23], u'expanded_url': u'http://Instagram.com/purikss', u'display_url': u'Instagram.com/purikss'}]}, u'description': {u'urls': []}}, u'followers_count': 494, u'protected': False, u'id_str': u'33205700', u'default_profile_image': False, u'listed_count': 2, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 9323, u'description': u'BE\u015eIKTA\u015ek 1903/ / yagmurda yuruyen deli siyaha asik beyaza sevdali..tam bir o\u011flak...', u'friends_count': 1026, u'profile_link_color': u'0084B4', u'profile_image_url': u'http://pbs.twimg.com/profile_images/989807650366984192/jiIdu4D0_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'C0DEED', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/33205700/1372953973', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'ho\u015f\xc7akal', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 5368, u'screen_name': u'purikss', u'url': u'https://t.co/tU8pcE0wMV', u'created_at': u'Sun Apr 19 14:05:43 +0000 2009', u'contributors_enabled': False, u'location': u'Fatih, \u0130stanbul', u'profile_sidebar_border_color': u'C0DEED', u'translator_type': u'none', u'following': False}",28.98666013,41.03952826,POINT (28.98666013 41.03952826)
13553,1276521,344506675706875905,Tue Jun 11 17:29:26 +0000 2013,"More tear gas as police now are in control of #taksim again, forcing protestors back into park. http://t.co/coQUkRs52D","{u'type': u'Point', u'coordinates': [28.98775711, 41.03938074]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 15407583, u'default_profile': False, u'verified': True, u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/763119638649704448/filUovNj_normal.jpg', u'profile_sidebar_fill_color': u'FFFFFF', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/cVzsXjiOUC', u'indices': [0, 23], u'expanded_url': u'https://www.instagram.com/cbcmiddleeast/', u'display_url': u'instagram.com/cbcmiddleeast/'}]}, u'description': {u'urls': []}}, u'followers_count': 13130, u'protected': False, u'id_str': u'15407583', u'default_profile_image': False, u'listed_count': 814, u'lang': u'en', u'utc_offset': None, u'statuses_count': 6752, u'description': u'CBC News Middle East bureau chief', u'friends_count': 603, u'profile_link_color': u'E81C4F', u'profile_image_url': u'http://pbs.twimg.com/profile_images/763119638649704448/filUovNj_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme9/bg.gif', u'profile_background_color': u'022330', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/15407583/1406818931', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme9/bg.gif', u'name': u'Derek Stoffel', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 60, u'screen_name': u'DerekStoffelCBC', u'url': u'https://t.co/cVzsXjiOUC', u'created_at': u'Sat Jul 12 20:22:25 +0000 2008', u'contributors_enabled': False, u'location': u'', u'profile_sidebar_border_color': u'FFFFFF', u'translator_type': u'none', u'following': False}",28.98775711,41.03938074,POINT (28.98775711 41.03938074)
13583,1280950,344511146612625408,Tue Jun 11 17:47:12 +0000 2013,Crazy Turks. I am proud to be a part of this history. #direngezipark #occupygezi #tayyipistifa  http://t.co/0avA0vvQUp,"{u'type': u'Point', u'coordinates': [28.98809507, 41.03380797]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 425639602, u'default_profile': False, u'verified': False, u'profile_text_color': u'A3A5A5', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/1011249988268150784/GLQrv5vE_normal.jpg', u'profile_sidebar_fill_color': u'828486', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/lFnLBZhicY', u'indices': [0, 23], u'expanded_url': u'https://www.youtube.com/channel/UCaEhBdy8UsjvTFCWtibsbMg', u'display_url': u'youtube.com/channel/UCaEhB\u2026'}]}, u'description': {u'urls': []}}, u'followers_count': 268, u'protected': False, u'id_str': u'425639602', u'default_profile_image': False, u'listed_count': 2, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 3474, u'description': u'Buyuyunce seyahat blogger\u2019i olmak istiyorum \U0001f450\U0001f3fd', u'friends_count': 210, u'profile_link_color': u'B5B5B5', u'profile_image_url': u'http://pbs.twimg.com/profile_images/1011249988268150784/GLQrv5vE_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme9/bg.gif', u'profile_background_color': u'F9FDF1', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/425639602/1529936067', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme9/bg.gif', u'name': u'Anjelique Murselo', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 1597, u'screen_name': u'AnjeliqueMrs', u'url': u'https://t.co/lFnLBZhicY', u'created_at': u'Thu Dec 01 07:35:04 +0000 2011', u'contributors_enabled': False, u'location': u'', u'profile_sidebar_border_color': u'021121', u'translator_type': u'none', u'following': False}",28.98809507,41.03380797,POINT (28.98809507 41.03380797)
13586,1281459,344511687774314496,Tue Jun 11 17:49:21 +0000 2013,you don't care about tear gas Tayyip? Guess what?Neither do we.You can't beat us with your tricks #occupygezi #direngeziparki #tayyipistifa,"{u'type': u'Point', u'coordinates': [28.98810114, 41.03380738]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 425639602, u'default_profile': False, u'verified': False, u'profile_text_color': u'A3A5A5', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/1011249988268150784/GLQrv5vE_normal.jpg', u'profile_sidebar_fill_color': u'828486', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/lFnLBZhicY', u'indices': [0, 23], u'expanded_url': u'https://www.youtube.com/channel/UCaEhBdy8UsjvTFCWtibsbMg', u'display_url': u'youtube.com/channel/UCaEhB\u2026'}]}, u'description': {u'urls': []}}, u'followers_count': 268, u'protected': False, u'id_str': u'425639602', u'default_profile_image': False, u'listed_count': 2, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 3474, u'description': u'Buyuyunce seyahat blogger\u2019i olmak istiyorum \U0001f450\U0001f3fd', u'friends_count': 210, u'profile_link_color': u'B5B5B5', u'profile_image_url': u'http://pbs.twimg.com/profile_images/1011249988268150784/GLQrv5vE_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme9/bg.gif', u'profile_background_color': u'F9FDF1', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/425639602/1529936067', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme9/bg.gif', u'name': u'Anjelique Murselo', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 1597, u'screen_name': u'AnjeliqueMrs', u'url': u'https://t.co/lFnLBZhicY', u'created_at': u'Thu Dec 01 07:35:04 +0000 2011', u'contributors_enabled': False, u'location': u'', u'profile_sidebar_border_color': u'021121', u'translator_type': u'none', u'following': False}",28.98810114,41.03380738,POINT (28.98810114 41.03380738)
